"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"85","And yet GOVT continues 2 push ev1 2 get flu shot..it‚Äôs NO coincidence that ppl get flu shot and get sick-despite dr‚Ä¶ https://t.co/OCeqXPseax",FALSE,1,NA,2018-03-09 00:46:19,TRUE,NA,"971910015543001088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AK_VaporCharms",0,FALSE,FALSE,NA,NA
"86","Flu experts call for new vaccines, drugs and diagnostics https://t.co/JL2FPlQiQp https://t.co/2ARIzlylt8",FALSE,0,NA,2018-03-09 00:46:06,FALSE,NA,"971909961998417920",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","hanung_nugroho",0,FALSE,FALSE,NA,NA
"87","@1youngpharaoh Yea, I think I got the flu",FALSE,0,"1youngpharaoh",2018-03-09 00:45:59,FALSE,"971909783140929537","971909931585634304","2313298324","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brucekirkland__",0,FALSE,FALSE,NA,NA
"88","This flu is kicking my ass.",FALSE,0,NA,2018-03-09 00:45:25,FALSE,NA,"971909790732468224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AHuggs",0,FALSE,FALSE,NA,NA
"89","Number of flu-related deaths in CT jumps to 112 https://t.co/2J644fw34S",FALSE,0,NA,2018-03-09 00:45:08,FALSE,NA,"971909717474906112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WICH1310",0,FALSE,FALSE,NA,NA
"90","I told (My Dad), To keep away from me whilst I was sick with the flu.!. :'( But: He wouldn't do it though.?. :'( I‚Ä¶ https://t.co/ZKUVxqMDq4",FALSE,0,"victori04982512",2018-03-09 00:44:44,TRUE,"971909609928654851","971909614727032832","527940289","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","victori04982512",0,FALSE,FALSE,NA,NA
"91","(My Dad), Had to have an ECG test done yesterday at the doctors surgery.!. :'( Because: I think that he may have ca‚Ä¶ https://t.co/nRV69LeMf0",FALSE,0,NA,2018-03-09 00:44:41,TRUE,NA,"971909605356908546",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","victori04982512",0,FALSE,FALSE,NA,NA
"92","Alberta sees 'significant' number of influenza cases this season https://t.co/uoRGG2pRaM",FALSE,0,NA,2018-03-09 00:44:15,FALSE,NA,"971909493209616386",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","diseasepandemi1",0,FALSE,FALSE,NA,NA
"93","@joshgondelman It was actually a pigeon feather, so it's good old bird flu for you!",FALSE,0,"joshgondelman",2018-03-09 00:44:03,FALSE,"971567780934889478","971909446694850560","70111948","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Devilishlydo",0,FALSE,FALSE,NA,NA
"94","People saying they have the flu and going out in public...maybe there is a hell for them...",FALSE,5,NA,2018-03-09 00:44:01,FALSE,NA,"971909435064012800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","westernlvr",3,FALSE,FALSE,NA,NA
"95","this may just be the flu talking but i think spinach might be the best food on the planet",FALSE,3,NA,2018-03-09 00:43:33,FALSE,NA,"971909316902117377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","veraarev_",0,FALSE,FALSE,NA,NA
"96","""Disappeared"" after telling people the flu vaccine was dangerous https://t.co/j8KDUEZP3E",FALSE,0,NA,2018-03-09 00:43:23,FALSE,NA,"971909276234108931",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CapriSunSipper",0,FALSE,FALSE,NA,NA
"97","Found out I had the flu and told my family in Indy. They keep telling me to rest but call every hour. I don‚Äôt wheth‚Ä¶ https://t.co/RdFv4tqAnc",FALSE,0,NA,2018-03-09 00:43:12,TRUE,NA,"971909231787028482",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CROWNTIARRA",0,FALSE,FALSE,NA,NA
"98","@waltshaub I hope you‚Äôve gone to see a doctor. Don‚Äôt mess around with this year‚Äôs flu ‚ù§Ô∏è",FALSE,0,"waltshaub",2018-03-09 00:42:15,FALSE,"971842231509442561","971908993282174976","830908366377611266","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ccmay",0,FALSE,FALSE,NA,NA
"99","nO KiSSIng iTs fLU sEAsoN",FALSE,1,NA,2018-03-09 00:42:12,FALSE,NA,"971908978291675144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KlDSlNLUV",0,FALSE,FALSE,NA,NA
"100","@JessWarfield1 I hope it is not flu Ì†ΩÌ∏∑. Hope you feel better soon.",FALSE,1,"JessWarfield1",2018-03-09 00:41:55,FALSE,"971890165600923648","971908909005987841","865395323828449280","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Jwlayton7",0,FALSE,FALSE,NA,NA
"101","@KB805 @atrupar @JoeNBC Yeah, catchy, like a flu. I'm going to nagg all the  journalists I follow with this! I know‚Ä¶ https://t.co/fdwJz75Ols",FALSE,1,"KB805",2018-03-09 00:41:47,TRUE,"971907670012825600","971908872620466176","2431161025","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","be69co",0,FALSE,FALSE,NA,NA
"102","Ok Y'all...my sister Heather Lee turned me onto this and it works!   If you have the Flu or even a Respiratory... https://t.co/r8mY2AKPoN",FALSE,0,NA,2018-03-09 00:41:40,FALSE,NA,"971908846699544577",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","TiffanyHalbert1",0,FALSE,FALSE,NA,NA
"103","I HATE THE FLU, ITS THE WORST",FALSE,0,NA,2018-03-09 00:41:34,FALSE,NA,"971908821114343424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kinleyglahn",0,FALSE,FALSE,NA,NA
"104","@haybail20 Yeah I was, then your sister just HAD to get the flu and we had to take her to the erÌ†ΩÌ∏Ç lmao next time thoÌ†ΩÌ∏é",FALSE,0,"haybail20",2018-03-09 00:41:22,FALSE,"971908134276038656","971908768475820032","149397347","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","breanna_schn",0,FALSE,FALSE,NA,NA
"105","Wisconsin woman forced to get flu shot or be fired, DOJ lawsuit¬†claims https://t.co/8vXmAfOfpg",FALSE,0,NA,2018-03-09 00:41:19,FALSE,NA,"971908755418963970",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","healthyfeeder",0,FALSE,FALSE,NA,NA
"106","quick to dead the flu like a matador",FALSE,0,NA,2018-03-09 00:41:09,FALSE,NA,"971908716734935040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","octobereveryday",0,FALSE,FALSE,NA,NA
"107","@etherealcavill no i'm on the verge of getting the flu so i'm trying to stuff myself with water and pills so once I‚Ä¶ https://t.co/P13kULvrCY",FALSE,0,"etherealcavill",2018-03-09 00:41:00,TRUE,"971908148012421120","971908677354520577","2463376613","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","newsflxsh",0,FALSE,FALSE,NA,NA
"108","@ruthieeeex Very fire lol and it got me through the flu season.",FALSE,0,"ruthieeeex",2018-03-09 00:40:27,FALSE,"971900860446986240","971908539487870977","415996019","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VernForPrez",0,FALSE,FALSE,NA,NA
"109","@KeriCrewsonMD I purposely shop when others don't (but not 04:30) Especially this flu season, it's been an important tactic.",FALSE,1,"KeriCrewsonMD",2018-03-09 00:40:24,FALSE,"971711991831236608","971908527487901697","17291463","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","meetsdeadlines",0,FALSE,FALSE,NA,NA
"110","Do you have the latest flu bug? It's called #imnotcooking We have you covered #lunch #dinner #Victorville‚Ä¶ https://t.co/8iDecYLChp",FALSE,0,NA,2018-03-09 00:40:05,TRUE,NA,"971908446898544640",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","BrassPickleDeli",0,FALSE,FALSE,NA,NA
"111","doc stuck me w/ tetanus shot + flu shot. both my arms are useless rn Ì†ΩÌ∏Ç",FALSE,0,NA,2018-03-09 00:40:05,FALSE,NA,"971908445048684544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kimmaayy",0,FALSE,FALSE,NA,NA
"112","NO BUT I REALLY THOUGHT I WAS! TURNS OUT I OVER EXAGGERATE WHEN I HAVE THE FLU...TWICE!!! I'M BAACCCKKK! KIND OF Ì†ΩÌ∏¶.‚Ä¶ https://t.co/F2Ab2ds93a",FALSE,2,NA,2018-03-09 00:39:55,TRUE,NA,"971908403911065600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Donna_Class13",0,FALSE,FALSE,NA,NA
"113","It's looking like El Paso flu cases may have ""peaked"" in late January.  Special thanks to our exceptional Epidemiol‚Ä¶ https://t.co/8RfWFuNUUU",FALSE,1,NA,2018-03-09 00:39:50,TRUE,NA,"971908383522553856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Robert_Resendes",0,FALSE,FALSE,NA,NA
"114","How the devastating 1918 flu pandemic helped advance US women‚Äôs rights https://t.co/AkjeBTZkGB https://t.co/rUfeeNYIBs",FALSE,1,NA,2018-03-09 00:39:37,FALSE,NA,"971908327432228865",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","g_mccray",0,FALSE,FALSE,NA,NA
"115","@westernlvr My wife's work,Healthcare, Requires every employee to get the flu shot or you're fired.",FALSE,1,"westernlvr",2018-03-09 00:39:25,FALSE,"971905689701507073","971908279319388161","1727038705","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","luvmycountry1",0,FALSE,FALSE,NA,NA
"116","no kissing it's fLu SeAsOn",FALSE,5,NA,2018-03-09 00:39:19,FALSE,NA,"971908255332098048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","flowerboyseavey",0,FALSE,FALSE,NA,NA
"117","I‚Äôm finally over the stomach flu so now I need sonic",FALSE,0,NA,2018-03-09 00:39:04,FALSE,NA,"971908192425914368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lydieeleelouu",0,FALSE,FALSE,NA,NA
"118","Working longer today because the other admin has influenza B",FALSE,0,NA,2018-03-09 00:39:03,FALSE,NA,"971908186197311488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IsThisZe",0,FALSE,FALSE,NA,NA
"119","ZaZa Ali: Missing CDC Dr, Flu Pandemic &amp; the Vaccine Connection https://t.co/gAaCofCRCZ https://t.co/QL5pyZxE5Q",FALSE,0,NA,2018-03-09 00:38:57,FALSE,NA,"971908160096231425",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","dwf5555",0,FALSE,FALSE,NA,NA
"120","Flu is done... but I have a cold now... Ì†æÌ¥¨ https://t.co/EFNQZwlTZH",FALSE,2,NA,2018-03-09 00:38:50,FALSE,NA,"971908132631818240",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Demonpuppy",0,FALSE,FALSE,NA,NA
"121","Every time I get the even the tiniest sore throat, I worry that the flu has finally come for me.",FALSE,0,NA,2018-03-09 00:38:50,FALSE,NA,"971908132246040576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jackiemaemusic",0,FALSE,FALSE,NA,NA
"122","ZaZa Ali: Missing CDC Dr, Flu Pandemic &amp; the Vaccine Connection https://t.co/gAaCofCRCZ",FALSE,0,NA,2018-03-09 00:38:44,FALSE,NA,"971908108569186304",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","dwf5555",0,FALSE,FALSE,NA,NA
"123","ZaZa Ali: Missing CDC Dr, Flu Pandemic &amp; the Vaccine Connection https://t.co/98TrGOPHKM via @YouTube https://t.co/OXPtfOnCVw",FALSE,0,NA,2018-03-09 00:38:43,FALSE,NA,"971908102911033344",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","dwf5555",0,FALSE,FALSE,NA,NA
"124","ZaZa Ali: Missing CDC Dr, Flu Pandemic &amp; the Vaccine Connection https://t.co/98TrGOPHKM via @YouTube",FALSE,0,NA,2018-03-09 00:38:29,FALSE,NA,"971908045587533824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dwf5555",0,FALSE,FALSE,NA,NA
"125","We are very lucky in the UK influenza community that our senior colleagues are great scientists with high scientifi‚Ä¶ https://t.co/90tZHiskqD",FALSE,2,NA,2018-03-09 00:38:28,TRUE,NA,"971908040696958977",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dr_Beale_",0,FALSE,FALSE,NA,NA
"126","First workout since the flu, almost died.",FALSE,0,NA,2018-03-09 00:38:01,FALSE,NA,"971907927241121793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bjaxx2",0,FALSE,FALSE,NA,NA
"127","New post (Wisconsin woman forced to get flu shot or be fired, DOJ lawsuit claims) has been published on all new -‚Ä¶ https://t.co/qQ7iSPNKKB",FALSE,0,NA,2018-03-09 00:38:01,TRUE,NA,"971907926855245825",NA,"<a href=""http://www.googler7ty.com"" rel=""nofollow"">googler7ty</a>","R7ty20",0,FALSE,FALSE,NA,NA
"128","@fosterthepeople @paramore Drove 3hrs with full blown flu to see Tour 2 and I‚Äôll make the 4hr drive to Tour5, but c‚Ä¶ https://t.co/80TZKVSOYh",FALSE,0,"fosterthepeople",2018-03-09 00:37:57,TRUE,"971765011008782336","971907910761701376","116710152","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","asanto70",0,FALSE,FALSE,NA,NA
"129","@680NEWS Can people get K-9 influenza?",FALSE,0,"680NEWS",2018-03-09 00:37:51,FALSE,"971907712920453126","971907885713248261","14705603","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","4rankDocherty",0,FALSE,FALSE,NA,NA
"130","Emma, Tim, and I have had a virus and tried to keep plugging. Addie, 10, looks like death warmed over/stayed home f‚Ä¶ https://t.co/bvGyIB9xBB",FALSE,0,NA,2018-03-09 00:37:35,TRUE,NA,"971907818688335872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ErinAlMehairi",0,FALSE,FALSE,NA,NA
"131","Flu Activity Slowing Down, Says CDC https://t.co/lTOcUSk2Pq via @YouTube",FALSE,0,NA,2018-03-09 00:37:32,FALSE,NA,"971907805719412736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ashaduz29760484",0,FALSE,FALSE,NA,NA
"132","| fuck I think I have the flu",FALSE,0,NA,2018-03-09 00:37:24,FALSE,NA,"971907771913338880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OfAmorousVixen",0,FALSE,FALSE,NA,NA
"133","@Demonpuppy Flu, sweat and tears right? You're a rockstar!!!",FALSE,0,"Demonpuppy",2018-03-09 00:37:24,FALSE,"971906686972674048","971907771171004416","360983000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kenneth06737068",0,FALSE,FALSE,NA,NA
"134","@TiltMyHat Ugh yes I got flu about 3 weeks ago I think? Anyway my only clear memory from the first 3 days was crawl‚Ä¶ https://t.co/RxIzyNaZ82",FALSE,0,"TiltMyHat",2018-03-09 00:37:14,TRUE,"971907331679227910","971907728447766529","722661211242938368","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HashashinTag",0,FALSE,FALSE,NA,NA
"135","HAHA WHAT FLU SEASON IS OVER https://t.co/nYRkIRt9Fx",FALSE,2,NA,2018-03-09 00:37:11,FALSE,NA,"971907715491655681",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","shadesofbesson",0,FALSE,FALSE,NA,NA
"136","Canine influenza cases appear in central Ontario - WATCH: https://t.co/Fu2ykyUS6T https://t.co/3hJrXfXQ8x",FALSE,0,NA,2018-03-09 00:37:10,FALSE,NA,"971907712920453126",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","680NEWS",1,FALSE,FALSE,NA,NA
"137","Wisconsin woman forced to get flu shot or be fired, DOJ lawsuit claims via the @FoxNews App https://t.co/098m9NOJhY",FALSE,0,NA,2018-03-09 00:36:47,FALSE,NA,"971907617298833408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JonReynolds6",0,FALSE,FALSE,NA,NA
"138","this is actually what i look like after having the stomach flu https://t.co/XyD8nWOT2q",FALSE,0,NA,2018-03-09 00:36:45,FALSE,NA,"971907609514082304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ruthiebrownn",0,FALSE,FALSE,NA,NA
"139","On top of everything I'm going through I get the flu Ì†ΩÌ∏î",FALSE,0,NA,2018-03-09 00:36:40,FALSE,NA,"971907585682169856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KaseyCagIe",0,FALSE,FALSE,NA,NA
"140","stupid flu",FALSE,0,NA,2018-03-09 00:36:28,FALSE,NA,"971907536092712960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","epanouidy",0,FALSE,FALSE,NA,NA
"141","@OfficialMonstaX can't wait to see you again in Chicago and Newark! 

Now it's time for me to succumb to this flu.",FALSE,0,"OfficialMonstaX",2018-03-09 00:36:17,FALSE,NA,"971907490710413312","3030158859","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MX_Wonhyuk_911",0,FALSE,FALSE,NA,NA
"142","North Carolina reports 12 more flu deaths; death toll at 276 https://t.co/PvlZJxV79W https://t.co/E7mvzJHIwu",FALSE,0,NA,2018-03-09 00:36:07,FALSE,NA,"971907448473772032",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","wnct9",0,FALSE,FALSE,NA,NA
"143","You should replace your toothbrush at least every 3 months and always after you have an episode of flu, cold or oth‚Ä¶ https://t.co/pATEOl0cPz",FALSE,0,NA,2018-03-09 00:35:58,TRUE,NA,"971907409110339584",NA,"<a href=""https://panel.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","StephensGenDent",0,FALSE,FALSE,NA,NA
"144","If i get the flu I‚Äôm gonna be so mad",FALSE,0,NA,2018-03-09 00:35:46,FALSE,NA,"971907359764353024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saaaaviiii",0,FALSE,FALSE,NA,NA
"145","@HashashinTag I rarely get colds. In Jan I got flu. I was bloody wretched and I'm 43.",FALSE,1,"HashashinTag",2018-03-09 00:35:39,FALSE,"971905061738696704","971907331679227910","615112213","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TiltMyHat",0,FALSE,FALSE,NA,NA
"146","@bIuemymind @corbynbesson nO KiSsINg iTs fLU seAsOn!1!1!",FALSE,1,"bIuemymind",2018-03-09 00:35:30,FALSE,"971904131995709440","971907294312239109","1643729599","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","averyoIogy",1,FALSE,FALSE,NA,NA
"147","Day 8 of the flu and finally turning a corner. Never in my adult life have I been this sick not even when I had pne‚Ä¶ https://t.co/QHllBdHSBY",FALSE,1,NA,2018-03-09 00:35:20,TRUE,NA,"971907251878293505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JillAnneCastle",0,FALSE,FALSE,NA,NA
"148","Scientists Verify Elderberry Beats the Flu, Prevents Colds &amp; Strengthens Immunity - https://t.co/cHDISJdETp via @Shareaholic",FALSE,0,NA,2018-03-09 00:35:15,FALSE,NA,"971907231426818048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rubbercane",0,FALSE,FALSE,NA,NA
"149","Canine influenza cases appear in central Ontario. @CityCristinaH with how you can protect your dog - WATCH:‚Ä¶ https://t.co/8VyMjGfIjS",FALSE,1,NA,2018-03-09 00:35:06,TRUE,NA,"971907190482141184",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","CityNews",1,FALSE,FALSE,NA,NA
"150","I forgot to take my flu meds tonight I'm feeling shit fml",FALSE,0,NA,2018-03-09 00:34:58,FALSE,NA,"971907159255650309",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FaithLovesDJC",0,FALSE,FALSE,NA,NA
