"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"560","Physically can‚Äôt swallow without being in agony. Also awake because I can‚Äôt breathe. #flu",FALSE,1,NA,2018-03-09 10:17:19,FALSE,NA,"972053711198580736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kateatomic",0,FALSE,FALSE,NA,NA
"561","@lucycaucutt The flu jab made me so so illl!! I‚Äôm never having to again Ì†æÌ¥£Ì†æÌ¥£",FALSE,0,"lucycaucutt",2018-03-09 10:17:16,FALSE,"972002438369562626","972053698208772096","47051860","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LillyHodgson",0,FALSE,FALSE,NA,NA
"562","Nursing home forced employee to get a flu shot despite her religious objections, DOJ suit says - Washington Post https://t.co/lNs2kaXyb1",FALSE,0,NA,2018-03-09 10:17:13,FALSE,NA,"972053685441351681",NA,"<a href=""http://dragplus.com"" rel=""nofollow"">DragPlus</a>","crysis_agent",0,FALSE,FALSE,NA,NA
"563","@Inv1cta No Iam fine !! I am taking my vitamin -C to ward away the flu",FALSE,0,"Inv1cta",2018-03-09 10:16:54,FALSE,"971967162150674433","972053606101811201","578589541","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lifeofadoc",0,FALSE,FALSE,NA,NA
"564","County in Wisconsin Sued Over Nurse Being Forced to Receive Flu Shot Against Her Religious Beliefs https://t.co/vnk5uDIiP1",FALSE,0,NA,2018-03-09 10:16:30,FALSE,NA,"972053505384083456",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ToLiveLikeJesus",0,FALSE,FALSE,NA,NA
"565","@TiltMyHat That's how I stopped too! I'd been ill for 10 days. When I started to feel better, and could breathe, I‚Ä¶ https://t.co/5AaCsv68za",FALSE,0,"TiltMyHat",2018-03-09 10:16:00,TRUE,"972051658338455552","972053381555597312","722661211242938368","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BolshieBear",0,FALSE,FALSE,NA,NA
"566","@MasieDee Awww. Sorry to here that. Get well soon Masie. Remember feed a cold, starve the flu. So eat as much as you like! Ì†ΩÌ∏ò",FALSE,0,"MasieDee",2018-03-09 10:15:23,FALSE,"972034840467034112","972053227578458113","68373543","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kev33815673",0,FALSE,FALSE,NA,NA
"567","@eliistender10 Flu, flu everywhere... XD",FALSE,1,"eliistender10",2018-03-09 10:15:02,FALSE,"972047720054689793","972053137224814592","23483816","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Corhonis",0,FALSE,FALSE,NA,NA
"568","Waking up out of a dead sleep to puke is always a good time, I fucking love the flu. So rad.",FALSE,0,NA,2018-03-09 10:14:39,FALSE,NA,"972053041213001728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Alisssa20",0,FALSE,FALSE,NA,NA
"569","In the recent study adult male mice displayed more symptoms of sickness than females when... https://t.co/ZuIfNiNgmF",FALSE,0,NA,2018-03-09 10:14:24,FALSE,NA,"972052978042535937",NA,"<a href=""http://tschul.pythonanywhere.com/"" rel=""nofollow"">boomgoestheelephant</a>","SuraHeinz",0,FALSE,FALSE,NA,NA
"570","@Wakeangl The flu got to you too?",FALSE,0,"Wakeangl",2018-03-09 10:13:38,FALSE,"971717570922536960","972052785142358016","17644728","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ColonelJakesZA",0,FALSE,FALSE,NA,NA
"571","@mimeclegg @CDRC_UK Obesity is contagious like flu. Just like happiness or depression are. Your community shapes yo‚Ä¶ https://t.co/9RiujYteZ3",FALSE,0,"mimeclegg",2018-03-09 10:13:35,TRUE,"972047012307881984","972052773641555968","2728908158","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","drmetinokucu",0,FALSE,FALSE,NA,NA
"572","Even though the spotlight turns into blue,
And the moment is becoming a flu;",FALSE,0,NA,2018-03-09 10:12:51,FALSE,NA,"972052587980599296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArvieCalingasan",0,FALSE,FALSE,NA,NA
"573","Do you know the difference between a cold and flu? Visit https://t.co/KhgWmEXUaV #111 #Healthhelpnow #yournhs‚Ä¶ https://t.co/3HtvxgLITc",FALSE,0,NA,2018-03-09 10:12:33,TRUE,NA,"972052512751652865",NA,"<a href=""http://app.sendblur.com"" rel=""nofollow"">Social Media Publisher App </a>","nhswestessex",0,FALSE,FALSE,NA,NA
"574","@Bubu_Mazibuko I have flu Ì†æÌ¥íÌ†æÌ¥íÌ†æÌ¥íÌ†æÌ¥íÌ†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠",FALSE,0,"Bubu_Mazibuko",2018-03-09 10:12:19,FALSE,"972051928761950209","972052452815130624","151612215","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mxo_Reings",0,FALSE,FALSE,NA,NA
"575","London is grey and foggy - and I am running a fever. Spring, flu. Life goes on...",FALSE,1,NA,2018-03-09 10:11:06,FALSE,NA,"972052149214556161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NGC_3572",0,FALSE,FALSE,NA,NA
"576","Homemade Elderberry Syrup. This natural remedy helps treat colds, flu, allergies‚Ä¶ https://t.co/Wh186wEZPv https://t.co/meK5ILHFJG",FALSE,0,NA,2018-03-09 10:10:49,FALSE,NA,"972052074862120965",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","achengula",0,FALSE,FALSE,NA,NA
"577","Nurse Warns of ""Biogenics [Biologics]"" &amp; Forced #Flu Shots Happening in US Hospitals

https://t.co/DbQIcMmAFj https://t.co/brm1ZHJWrB",FALSE,0,NA,2018-03-09 10:10:34,FALSE,NA,"972052013449084928",NA,"<a href=""http://facebook.com/burnayeva"" rel=""nofollow"">LotusOak</a>","LotusOak",0,FALSE,FALSE,NA,NA
"578","GUESS WHO CATCHES THE FLU WHEN OFF FOR A WEEK ? Ì†ΩÌ±àÌ†ºÌøΩÌ†ΩÌ±àÌ†ºÌøΩÌ†ΩÌ±àÌ†ºÌøΩÌ†ΩÌ±àÌ†ºÌøΩ THIS DICKHEAD https://t.co/CTXBhbBR5G https://t.co/0ZL7hpO3K0",FALSE,0,NA,2018-03-09 10:10:20,FALSE,NA,"972051955299373056",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","yoseboy",0,FALSE,FALSE,NA,NA
"579","The alcoholic drink that can help you fight the flu https://t.co/GFGWRv3vSU",FALSE,0,NA,2018-03-09 10:09:45,FALSE,NA,"972051808402268160",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PaulECreasy",0,FALSE,FALSE,NA,NA
"580","I needed a flu shot to work at the hospital &amp; it contained egg protein but I'm allergic to eggs &amp; now my whole body‚Ä¶ https://t.co/vuNc5QBswL",FALSE,1,NA,2018-03-09 10:09:43,TRUE,NA,"972051801036922880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dannica_west",0,FALSE,FALSE,NA,NA
"581","Off on the sick and full of man flu.......sick of blowing my nose.

The pile of tissues reminds me of when I was a teenager  Ì†æÌ¥ß",FALSE,8,NA,2018-03-09 10:09:41,FALSE,NA,"972051791973142528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ceehud",0,FALSE,FALSE,NA,NA
"582","Global Influenza Partnering 2012-2018: Deals by Company A-Z, Industry Sector, Stage of Development &amp; Technology .. https://t.co/qjmLdET0Ju",FALSE,0,NA,2018-03-09 10:09:37,FALSE,NA,"972051772444327936",NA,"<a href=""http://financialbuzz.com"" rel=""nofollow"">Financialbuzz Feed</a>","financialbuzz",0,FALSE,FALSE,NA,NA
"583","Influenza is a life-threatening disease with up to 650,000 deaths worldwide. Support the EU Flu Vaccination Manifes‚Ä¶ https://t.co/BU2FXhs7s1",FALSE,0,NA,2018-03-09 10:09:36,TRUE,NA,"972051771316166657",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","harrisonand",0,FALSE,FALSE,NA,NA
"584","New page update https://t.co/aUPWSKNJk3. Sorry if I haven‚Äôt been posting much lately. I‚Äôve been all flu‚Äôd up over t‚Ä¶ https://t.co/qHu8muGn1B",FALSE,1,NA,2018-03-09 10:09:19,TRUE,NA,"972051697827794944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mybfisbluecomic",2,FALSE,FALSE,NA,NA
"585","@BolshieBear Well done! I've stopped this year; while I had flu in Jan the need to smoke after 25yrs (ok so only 3-‚Ä¶ https://t.co/ypuexieuof",FALSE,0,"BolshieBear",2018-03-09 10:09:09,TRUE,"972045751185534976","972051658338455552","532408038","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TiltMyHat",0,FALSE,FALSE,NA,NA
"586","Fever, throat hurts, sluggish and body aches. How many times can someone get the flu in one year?",FALSE,3,NA,2018-03-09 10:08:51,FALSE,NA,"972051581024833536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_leecmorgan",0,FALSE,FALSE,NA,NA
"587","If you've been struck down with the flu, then take it easy and rush back into exercise. Some great advice from‚Ä¶ https://t.co/6Bdtegw0Y6",FALSE,0,NA,2018-03-09 10:08:32,TRUE,NA,"972051501169496065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fit4MumsFstone",0,FALSE,FALSE,NA,NA
"588","Guess who's spending the weekend with flu....",FALSE,0,NA,2018-03-09 10:08:13,FALSE,NA,"972051422530408449",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FoxOneZA",0,FALSE,FALSE,NA,NA
"589","No flow charts for the mentally unstable. They can‚Äôt be blamed. The Trussian Flu apparently attacks the frontal cor‚Ä¶ https://t.co/y6h1cGDkf4",FALSE,3,NA,2018-03-09 10:08:13,TRUE,NA,"972051419984474112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cindyrelish",1,FALSE,FALSE,NA,NA
"590","The priest thinks it's the devil
My mum thinks it's the flu
But boy it's only you",FALSE,0,NA,2018-03-09 10:07:30,FALSE,NA,"972051243689500672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zeeeedjs",0,FALSE,FALSE,NA,NA
"591","@johannalundin86 Of course - it will wait for you! Get better, that flu was no fun!",FALSE,1,"johannalundin86",2018-03-09 10:07:11,FALSE,"972050937685692416","972051161787371520","1420155548","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bookshop_se",0,FALSE,FALSE,NA,NA
"592","It‚Äôs funny how -with my lungs- a simple flu can literally kill me.",FALSE,0,NA,2018-03-09 10:06:48,FALSE,NA,"972051065062547456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TommyOfMars",0,FALSE,FALSE,NA,NA
"593","welcoming my 37th week of pregnancy with the worse stomach flu of my life... up every half hour all night long and‚Ä¶ https://t.co/iKWqo5Qt7x",FALSE,0,NA,2018-03-09 10:06:47,TRUE,NA,"972051061862121473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sara_cous",0,FALSE,FALSE,NA,NA
"594","If you are planning your next staff flu vaccination campaign we are updating Flu Bee Game with new design and featu‚Ä¶ https://t.co/7ovtnm2g94",FALSE,1,NA,2018-03-09 10:06:41,TRUE,NA,"972051036327333888",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","FluBeeGame",1,FALSE,FALSE,NA,NA
"595","Spanish flu: more deadly than World War I https://t.co/ZL3ZMRlmQG via @Emirates247",FALSE,3,NA,2018-03-09 10:06:35,FALSE,NA,"972051011488636928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Emirates247",2,FALSE,FALSE,NA,NA
"596","You are an Emergency nurse working in Accident and Emergency when Sally Smith a 38-year-old schoolteacher is brough‚Ä¶ https://t.co/GGvcaAq9h4",FALSE,0,NA,2018-03-09 10:06:29,TRUE,NA,"972050987614535680",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","nursing_papers",0,FALSE,FALSE,NA,NA
"597","@bookshop_se I hope I'm well enough by the from my flu to pick it up. Is it ok to come in later that week in case I‚Ä¶ https://t.co/Oo60owtO51",FALSE,0,"bookshop_se",2018-03-09 10:06:18,TRUE,"972050360037707776","972050937685692416","76905061","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","johannalundin86",0,FALSE,FALSE,NA,NA
"598","@dbongino 2008, we did have Swine Flu....",FALSE,0,"dbongino",2018-03-09 10:06:14,FALSE,"971940799888977920","972050922007351296","232901331","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RJFerryJr",0,FALSE,FALSE,NA,NA
"599","Federal Officials Push for New Types of Flu Vaccines https://t.co/N8fe7gkgPx (Roll Call)",FALSE,0,NA,2018-03-09 10:06:11,FALSE,NA,"972050911966253056",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","USHouseNews",0,FALSE,FALSE,NA,NA
"600","Stop the spread of flu germs. Use a tissue and wash your hands thoroughly Read more at https://t.co/gdYPfDnkQ5 https://t.co/CDWljQSMLE",FALSE,0,NA,2018-03-09 10:06:09,FALSE,NA,"972050900947750912",NA,"<a href=""http://www.socialsignin.co.uk"" rel=""nofollow"">SocialSignIn Application</a>","STyneCCG",0,FALSE,FALSE,NA,NA
"601","@MikScarlet If it‚Äôs flu cancel next week, now.. and probably the week after.. it‚Äôs a four week gig Ì†ΩÌ∏¢",FALSE,0,"MikScarlet",2018-03-09 10:05:54,FALSE,"972020528956542976","972050837907431424","1487224332","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","christinezoo",0,FALSE,FALSE,NA,NA
"602","well i just got the flu so my future is suddenly looking up https://t.co/tuvTbMO8NL",FALSE,0,NA,2018-03-09 10:05:35,FALSE,NA,"972050759733755904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paIedesires",0,FALSE,FALSE,NA,NA
"603","Invisible killers: Influenza, small pox and Ebola and how each has shaped human history. A documentary on viral ‚Äúse‚Ä¶ https://t.co/rYbEWnsux9",FALSE,2,NA,2018-03-09 10:04:56,TRUE,NA,"972050597460377600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","neil_bodie",0,FALSE,FALSE,NA,NA
"604","I'm dying with the flu and couldn't sleep properly all night and it's my day off and I'm gonna have to go to the doctor fml",FALSE,0,NA,2018-03-09 10:04:06,FALSE,NA,"972050385966944256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amandhaj",0,FALSE,FALSE,NA,NA
"605","How to save your office from the winter flu takedown

Winter is approaching and most times it can render an... https://t.co/V6AxBCXAhZ",FALSE,0,NA,2018-03-09 10:04:05,FALSE,NA,"972050381730668545",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","wcoastpersonnel",0,FALSE,FALSE,NA,NA
"606","@Novaleesi I can deal with zombies that stay in bed with flu like symptoms",FALSE,1,"Novaleesi",2018-03-09 10:03:54,FALSE,"972026618297249792","972050334943195136","1352819844","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gunningrage",0,FALSE,FALSE,NA,NA
"607","Human health - think of the children! - is at risk #ClimateChange means more ticks to give u Lyme disease, mosquito‚Ä¶ https://t.co/AY2CMIghCh",FALSE,0,NA,2018-03-09 10:03:37,TRUE,NA,"972050262452969472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","time_mueller",0,FALSE,FALSE,NA,NA
"608","feeling poorly, this is the 3rd time this year that ive had the flu and we're only in March but movie day it is Ì†ΩÌ∏ä",FALSE,0,NA,2018-03-09 10:03:31,FALSE,NA,"972050241087328256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","THEJOKERISBAE",0,FALSE,FALSE,NA,NA
"609","@EmergencyMedNI @markataylor16 @lavery_gg Need to know root causes to fix. Volume &amp; type of cases &amp; flow this last‚Ä¶ https://t.co/vgoHHLvtls",FALSE,0,"EmergencyMedNI",2018-03-09 10:03:08,TRUE,"971833680833470465","972050142600757248","1698938270","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DamianFog",0,FALSE,FALSE,NA,NA
"610","Doctor Blows Whistle on Flu Shot: 'It‚Äôs Designed to Spread Cancer' https://t.co/q2ORf1yxKA",FALSE,0,NA,2018-03-09 10:02:49,FALSE,NA,"972050064171520000",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Melissa69332072",0,FALSE,FALSE,NA,NA
"611","This flu will not allow me to thrive. Exactly a week before my birthday. Ah never, the devil is a liar!",FALSE,0,NA,2018-03-09 10:02:43,FALSE,NA,"972050035801317377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Raeaaj",0,FALSE,FALSE,NA,NA
"612","#Qanon
 Biological Hazard in USA on March 09 2018 05:49 AM (UTC).  Reported 4hrs ago, bird flu turkey farm‚Ä¶ https://t.co/pQJBPjKBlt",FALSE,0,NA,2018-03-09 10:02:35,TRUE,NA,"972050004369133568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","whitewolf2226",2,FALSE,FALSE,NA,NA
"613","What kind of flu is this",FALSE,0,NA,2018-03-09 10:02:29,FALSE,NA,"972049977357643776",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","greatprasetya",0,FALSE,FALSE,NA,NA
"614","only me can get the flu twice in a week",FALSE,0,NA,2018-03-09 10:02:22,FALSE,NA,"972049949029470208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yoongsm_",0,FALSE,FALSE,NA,NA
"615","Back in Singapore and down with fever and flu but still in the Philippine state of mind. https://t.co/cWQlxHyegJ",FALSE,6,NA,2018-03-09 10:02:18,FALSE,NA,"972049931488829440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maxxtothemaxx",0,FALSE,FALSE,NA,NA
"616","@IniquitousFish Similar sitch: I fought off some flu/cold/whtevr in time to enjoy the con and I was home 1 day befo‚Ä¶ https://t.co/ktvjo9YFRe",FALSE,0,"IniquitousFish",2018-03-09 10:01:49,TRUE,"971860758718947328","972049811955486720","720836252","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MLPMediaFrenzy",0,FALSE,FALSE,NA,NA
"617","‡∏∞„ãö‡∏∞ Beautiful harp ‚ô´ medieval Celtic music ‚ôú Middle Ages traditional flu... https://t.co/6ls4wlf8f9
(Celtic)",FALSE,0,NA,2018-03-09 10:01:17,FALSE,NA,"972049676055691264",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Folk_Music_bot",0,FALSE,FALSE,NA,NA
"618","Almost two wks with Flu 
I‚Äôm not the selfish kind as you are all aware 

So when I say; I hope every fucker catches it, I sincerely mean it",FALSE,0,NA,2018-03-09 10:01:13,FALSE,NA,"972049660213899269",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dentistchair666",0,FALSE,FALSE,NA,NA
"619","Powershell + Javascript para formar la JSRat https://t.co/sfZHkBsqDI by @fluproject #RAT #Powershell #Javascript #Malware #BotNet",FALSE,1,NA,2018-03-09 10:01:13,FALSE,NA,"972049660209659904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eduSatoe",0,FALSE,FALSE,NA,NA
"620","MUSIC IS EVERYTHING LP (Out Influenza Media) https://t.co/mABPpWYb79",FALSE,0,NA,2018-03-09 10:01:09,FALSE,NA,"972049641578655744",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","KarimMestour",0,FALSE,FALSE,NA,NA
"621","I miss when in high school my mom could write a little note saying sorry my daughter was late she was ‚Äúsick/not fee‚Ä¶ https://t.co/sXIPprIoqf",FALSE,0,NA,2018-03-09 10:01:03,TRUE,NA,"972049616974893056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lilrow68",0,FALSE,FALSE,NA,NA
"622","#Health News from today's - Daily Mail #Leamington #Warwick A&amp;E crisis? Blame ministers, not the flu, says top doct‚Ä¶ https://t.co/oNWvl7jWxU",FALSE,1,NA,2018-03-09 10:01:01,TRUE,NA,"972049611237060608",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","LighthorneGPs",2,FALSE,FALSE,NA,NA
